ANOENC;NUMERO;Seguro_salud;TAMAMU;NMIEMB;NMIEM2;NUMOCUP;TIPHOGAR3;EDADSP;SEXOSP;ESTUDREDSP;OCUSP;INTERINPSP;REGTEN;SUPERF;INTERIN
2018;10755;0;3;02;00;00; 5;64; 1; 2; 2;03;1;150;04
2018;10756;0;5;01;00;00; 1;83; 1; 2; 2;05;1;120;05
2018;10757;0;5;02;00;01; 4;62; 1; 1; 1;02;1;050;04
2018;10758;0;5;02;00;01; 5;61; 1; 2; 1;03;1;075;03
2018;10759;1;1;04;01;01; 7;49; 1; 4; 1;05;2;100;05
2018;10760;0;3;02;00;00; 5;61; 1; 2; 2;02;1;190;02
2018;10761;0;3;02;00;01; 9;53; 6; 2; 1;03;1;120;03
2018;10762;1;1;01;00;01; 2;39; 6; 4; 1;07;3;035;07
2018;10763;0;2;01;00;00; 2;36; 1; 3; 2;01;1;045;01
2018;10764;0;4;02;00;00; 4;73; 1; 1; 2;04;1;070;04
2018;10765;0;2;02;00;02; 5;41; 6; 4; 1;-9;2;120;06
2018;10766;0;1;03;00;01;10;53; 1; 4; 1;05;2;085;06
2018;10767;0;1;02;00;00; 4;73; 1; 1; 2;04;1;090;04
2018;10768;0;4;03;00;02;10;56; 1; 4; 1;06;1;150;06
2018;10769;0;1;02;00;01; 5;60; 1; 2; 2;03;1;090;05
2018;10770;0;3;05;01;02; 8;48; 1; 2; 1;05;1;087;07
2018;10771;0;1;02;00;00;10;66; 6; 3; 2;03;1;069;03
2018;10772;0;3;02;00;00;10;58; 6; 1; 2;01;3;065;01
2018;10773;0;5;04;00;02; 7;53; 1; 3; 1;04;1;170;06
2018;10774;0;5;03;00;02; 6;55; 1; 3; 1;04;2;168;07
2018;10775;0;3;03;01;02; 6;48; 1; 4; 1;06;2;150;07
2018;10776;0;1;02;00;02; 5;31; 1; 4; 1;03;1;075;06
2018;10777;1;5;02;00;01;10;53; 6; 4; 1;04;1;200;07
2018;10778;1;1;02;00;00; 4;74; 1; 2; 2;04;1;083;04
2018;10779;0;5;04;00;02; 7;46; 6; 4; 1;07;2;150;08
2018;10780;0;5;03;00;02; 6;55; 1; 4; 1;03;1;120;05
2018;10781;0;1;02;01;01; 9;45; 1; 4; 1;-9;2;150;07
2018;10782;0;5;02;00;00; 4;77; 1; 1; 2;02;1;120;02
2018;10783;0;4;02;00;02; 5;32; 1; 3; 1;04;3;070;07
2018;10784;0;3;05;02;01;10;43; 1; 4; 1;04;1;125;04
2018;10785;0;1;01;00;01; 2;43; 1; 4; 1;04;2;080;04
2018;10786;0;3;02;00;00; 4;82; 1; 1; 2;02;2;114;04
2018;10787;0;5;01;00;00; 2;56; 1; 1; 2;04;1;110;04
2018;10788;0;3;03;00;00; 6;65; 1; 1; 2;03;1;065;03
2018;10789;0;4;03;00;02;10;57; 1; 4; 1;04;2;082;07
2018;10790;0;1;02;00;00; 4;71; 1; 2; 2;03;1;086;04
2018;10791;0;5;03;00;02; 6;55; 1; 2; 1;04;1;300;06
2018;10792;0;3;02;00;02; 5;31; 1; 2; 1;02;3;046;03
2018;10793;0;5;02;00;02; 5;45; 1; 2; 1;03;2;080;04
2018;10794;0;5;02;00;00; 5;62; 1; 3; 2;04;1;120;04
2018;10795;0;5;02;00;02; 5;36; 6; 4; 1;04;2;250;06
2018;10796;0;3;03;00;01; 6;53; 1; 2; 1;02;1;160;02
2018;10797;0;1;02;00;00;10;84; 6; 1; 2;03;1;104;05
2018;10798;0;5;01;00;00; 1;65; 1; 2; 2;02;1;060;02
2018;10799;0;1;04;02;01; 7;40; 1; 1; 1;03;2;056;03
2018;10800;0;1;03;00;01;10;84; 1; 1; 2;03;1;090;06
2018;10801;0;3;04;01;01;10;57; 1; 3; 1;04;1;180;04
2018;10802;0;1;01;00;01; 2;61; 6; 4; 1;04;1;069;04
2018;10803;0;4;02;00;00; 4;68; 6; 3; 2;03;1;100;06
2018;10804;0;1;04;01;02; 7;49; 1; 2; 1;05;1;082;07
2018;10805;0;1;01;00;00; 1;75; 1; 1; 2;03;1;080;03
2018;10806;0;1;02;00;00; 5;63; 6; 1; 2;02;2;075;04
2018;10807;0;3;03;01;02; 6;38; 1; 3; 1;02;3;070;03
2018;10808;0;1;03;01;02; 6;29; 1; 2; 1;02;3;080;03
2018;10809;1;5;04;02;02; 7;43; 1; 2; 1;07;6;110;07
2018;10810;0;1;02;00;02; 5;54; 6; 2; 1;02;3;085;03
2018;10811;0;1;02;00;00; 4;66; 6; 3; 2;03;1;065;06
2018;10812;0;5;03;00;01;10;74; 1; 1; 2;03;1;090;05
2018;10813;0;1;01;00;00; 2;39; 6; 2; 2;02;5;060;02
2018;10814;1;1;04;02;02; 7;46; 1; 4; 1;07;2;200;10
2018;10815;0;3;02;00;00; 4;73; 1; 4; 2;05;2;180;07
2018;10816;0;3;02;00;00; 4;76; 1; 4; 2;05;1;140;05
2018;10817;0;1;04;02;01; 7;43; 1; 2; 1;03;2;150;04
2018;10818;0;5;05;01;02;10;63; 1; 4; 1;03;1;110;06
2018;10819;0;5;04;02;02; 7;38; 1; 1; 1;03;2;078;04
2018;10820;0;2;02;00;01; 5;51; 1; 3; 1;03;2;082;03
2018;10821;0;3;03;01;01; 6;40; 6; 4; 1;03;3;070;03
2018;10822;0;1;04;00;00;10;66; 1; 3; 2;02;1;170;07
2018;10823;0;1;05;00;01; 8;39; 6; 1; 1;01;1;098;01
2018;10824;0;4;02;00;00; 4;75; 1; 1; 2;03;1;070;03
2018;10825;0;2;04;02;02; 7;35; 1; 1; 1;04;2;090;06
2018;10826;0;3;05;00;04;10;56; 1; 3; 1;03;2;160;06
2018;10827;0;4;08;02;00;10;39; 1; 4; 2;  ;2;105;05
2018;10828;0;1;01;00;00; 1;79; 6; 1; 2;02;2;116;02
2018;10829;0;1;01;00;01; 2;41; 1; 2; 1;03;4;072;03
2018;10830;0;1;03;00;02; 6;52; 1; 4; 1;07;3;088;08
2018;10831;1;3;03;01;01;10;60; 6; 3; 2;07;1;200;10
2018;10832;0;5;02;01;00;10;58; 6; 3; 2;  ;2;119;01
2018;10833;0;2;02;00;01; 5;53; 1; 2; 1;02;1;085;02
2018;10834;0;5;03;00;02;10;67; 6; 2; 1;03;1;150;04
2018;10835;0;4;02;00;02;10;39; 1; 4; 1;04;3;070;07
2018;10836;0;5;03;00;01; 6;62; 1; 4; 2;05;1;100;07
2018;10837;0;1;03;01;00; 6;74; 1; 4; 2;04;1;085;06
2018;10838;1;1;04;00;02; 7;53; 6; 4; 1;04;2;090;07
2018;10839;0;4;03;01;01; 9;46; 6; 4; 1;03;6;090;03
2018;10840;0;2;01;00;01; 2;48; 6; 1; 1;02;3;060;02
2018;10841;0;5;01;00;00; 1;85; 6; 1; 2;02;1;150;02
2018;10842;0;4;02;00;00; 4;69; 1; 1; 2;03;1;080;03
2018;10843;1;3;04;02;02; 7;33; 1; 3; 1;03;2;060;06
2018;10844;0;4;02;00;00; 4;75; 1; 2; 2;05;1;078;05
2018;10845;1;4;02;00;01; 4;65; 1; 4; 2;03;2;126;04
2018;10846;0;4;02;00;02; 5;37; 1; 4; 1;04;2;096;07
2018;10847;0;3;02;00;00; 4;65; 1; 2; 2;05;1;070;07
2018;10848;0;4;02;00;01; 4;65; 1; 4; 2;04;2;080;07
2018;10849;0;5;02;00;01; 5;48; 6; 2; 1;02;1;090;04
2018;10850;0;5;02;00;01; 5;58; 6; 2; 1;01;6;085;02
2018;10851;0;5;02;00;02; 5;62; 1; 1; 1;04;1;120;04
2018;10852;0;3;02;00;00; 4;76; 1; 1; 2;02;1;110;03
2018;10853;0;5;02;00;01; 5;34; 1; 3; 1;03;3;074;05
2018;10854;1;1;04;00;02;10;61; 1; 1; 1;05;1;100;08
2018;10855;1;1;02;00;01; 5;48; 1; 2; 1;04;2;140;04
2018;10856;0;5;04;00;01;10;78; 1; 4; 2;05;1;200;08
2018;10857;0;3;05;03;01; 8;37; 1; 1; 1;03;4;060;03
2018;10858;1;3;03;00;01; 6;51; 1; 4; 1;06;1;066;06
2018;10859;0;1;03;00;00; 9;48; 6; 4; 2;02;3;090;02
2018;10860;0;1;03;00;02;10;51; 6; 4; 1;02;3;080;04
2018;10861;0;5;04;02;02; 7;42; 1; 4; 1;04;2;090;07
2018;10862;0;1;02;00;01; 5;62; 1; 4; 1;03;1;060;03
2018;10863;0;3;04;00;02; 7;50; 6; 3; 1;04;2;090;07
2018;10864;0;1;02;00;02; 5;33; 1; 3; 1;04;2;100;07
2018;10865;0;3;01;00;00; 1;68; 6; 2; 2;02;1;065;02
2018;10866;0;1;04;00;00; 7;46; 1; 2; 2;02;1;100;02
2018;10867;0;3;04;00;02;10;63; 1; 4; 2;05;1;200;07
2018;10868;0;1;03;00;02;10;67; 1; 1; 2;02;1;070;03
2018;10869;0;5;03;01;01; 6;51; 1; 2; 1;03;1;090;03
2018;10870;0;5;04;00;00; 7;46; 1; 2; 2;01;3;090;01
2018;10871;0;2;02;00;00; 4;69; 1; 4; 2;03;1;200;03
2018;10872;0;3;03;00;02; 6;50; 6; 3; 1;04;2;065;07
2018;10873;0;2;02;01;01; 9;51; 6; 3; 1;03;2;096;04
2018;10874;0;5;04;00;01; 7;48; 1; 2; 1;03;1;150;03
2018;10875;0;5;02;00;01; 5;42; 1; 4; 1;07;2;180;07
2018;10876;0;5;02;00;00; 4;75; 1; 1; 2;03;1;085;03
2018;10877;0;3;03;00;00;10;63; 1; 2; 2;03;1;100;03
2018;10878;0;4;02;00;00; 5;62; 1; 3; 2;05;1;280;05
2018;10879;0;1;04;00;03;10;60; 6; 2; 1;02;5;075;05
2018;10880;0;1;04;00;03;10;55; 1; 3; 1;04;2;090;07
2018;10881;0;3;01;00;00; 2;63; 6; 2; 2;03;1;070;03
2018;10882;0;5;05;02;02; 8;43; 6; 4; 1;05;2;110;06
2018;10883;0;3;05;01;04;10;43; 1; 4; 1;03;3;080;07
2018;10884;0;1;04;00;02;10;51; 6; 2; 1;-9;3;090;06
2018;10885;0;5;05;02;01;10;39; 1; 1; 1;03;1;120;03
2018;10886;0;4;02;00;02; 5;39; 1; 3; 1;04;2;090;07
2018;10887;0;3;02;00;00; 4;72; 1; 1; 2;03;1;075;04
2018;10888;0;1;02;00;00;10;81; 1; 1; 2;02;1;120;02
2018;10889;0;1;01;00;01; 3;26; 6; 4; 1;02;3;160;02
2018;10890;0;2;03;01;02; 6;43; 1; 2; 1;02;3;060;03
2018;10891;0;4;02;00;01; 4;65; 1; 4; 2;05;3;170;07
2018;10892;0;5;04;02;00; 9;38; 6; 2; 2;01;2;110;01
2018;10893;0;1;02;00;01; 5;60; 6; 2; 1;02;1;076;04
2018;10894;0;2;02;00;00; 4;69; 6; 1; 2;03;1;085;05
2018;10895;1;5;02;00;00; 4;70; 1; 4; 2;02;6;100;04
2018;10896;0;3;04;01;00; 7;47; 1; 2; 2;03;2;080;03
2018;10897;1;1;04;02;02; 7;42; 1; 4; 1;04;2;094;06
2018;10898;0;1;03;00;00;10;42; 6; 1; 2;01;3;053;01
2018;10899;0;4;03;00;02; 6;51; 1; 3; 1;03;2;095;03
2018;10900;0;5;04;01;01; 7;48; 1; 2; 1;03;6;098;03
2018;10901;0;3;04;02;02; 7;34; 6; 4; 1;02;1;110;03
2018;10902;0;2;02;00;00;10;82; 6; 1; 2;03;1;105;03
2018;10903;0;5;03;00;02; 6;56; 6; 4; 1;04;1;180;06
2018;10904;1;1;02;00;00; 4;65; 1; 4; 2;05;1;100;07
2018;10905;0;4;04;00;02; 7;51; 1; 4; 1;04;2;210;08
2018;10906;0;1;01;00;01; 2;59; 1; 4; 1;03;1;090;03
2018;10907;0;3;05;02;02;10;44; 1; 3; 1;04;1; -9;07
2018;10908;0;3;03;00;00;10;70; 1; 2; 2;05;1;090;07
2018;10909;0;2;02;00;01; 5;36; 1; 2; 1;01;1;097;01
2018;10910;0;2;04;00;01;10;66; 1; 2; 2;03;1;085;04
2018;10911;0;3;01;00;00; 1;85; 6; 1; 2;03;1;072;03
2018;10912;0;2;03;00;02;10;61; 1; 2; 1;04;2;085;05
2018;10913;1;2;03;01;01;10;66; 6; 2; 2;03;1;108;04
2018;10914;0;1;01;00;01; 2;34; 6; 3; 1;03;2;089;03
2018;10915;0;1;02;00;00;10;83; 6; 1; 2;02;1;067;04
2018;10916;0;2;04;00;03;10;59; 1; 3; 1;-9;1;102;07
2018;10917;0;1;04;00;01; 7;51; 1; 2; 1;04;2;135;04
2018;10918;0;3;03;01;01; 6;39; 1; 2; 1;02;3;090;02
2018;10919;0;1;02;00;00; 4;83; 1; 1; 2;02;1;120;02
2018;10920;0;5;02;00;02; 5;33; 1; 2; 1;03;2; -9;05
2018;10921;0;2;03;00;01; 6;58; 1; 2; 1;03;1;120;03
2018;10922;0;4;01;00;00; 1;80; 6; 1; 2;02;1;105;02
2018;10923;0;1;01;00;00; 1;70; 1; 2; 2;03;1;092;03
2018;10924;0;4;05;00;01; 8;54; 1; 2; 1;03;1;090;03
2018;10925;0;1;01;00;01; 2;31; 6; 3; 1;03;3;050;03
2018;10926;0;3;02;00;01; 5;53; 1; 2; 1;04;2;110;04
2018;10927;1;1;02;00;01;10;58; 6; 3; 1;03;1;075;05
2018;10928;0;3;04;02;02; 7;35; 1; 2; 1;03;3;100;05
2018;10929;0;2;01;00;00; 2;37; 6; 3; 2;01;3;072;01
2018;10930;0;1;03;00;03;10;53; 1; 2; 1;04;1;090;07
2018;10931;0;1;03;01;02; 6;41; 1; 3; 1;04;3;068;07
2018;10932;0;1;02;00;00; 5;63; 1; 4; 2;03;1;130;04
2018;10933;0;1;03;00;01; 6;43; 6; 2; 1;02;2;090;03
2018;10934;0;5;02;00;00; 4;73; 1; 1; 2;02;1;120;02
2018;10935;1;1;03;00;02;10;68; 1; 4; 1;07;1;189;09
2018;10936;0;5;03;00;01;10;68; 6; 2; 2;02;1;240;03
2018;10937;0;5;04;00;04;10;57; 1; 2; 1;02;2;110;05
2018;10938;0;1;04;00;02; 7;48; 1; 3; 1;04;2;072;06
2018;10939;0;1;01;00;01; 2;50; 1; 3; 1;04;2;090;04
2018;10940;0;5;02;00;00; 5;54; 1; 2; 2;02;1;094;03
2018;10941;1;1;01;00;00; 1;73; 6; 1; 2;05;1;160;05
2018;10942;0;1;03;00;01; 6;58; 1; 2; 1;03;1;090;03
2018;10943;1;2;03;01;02; 6;49; 1; 2; 1;-9;2;085;06
2018;10944;0;1;03;00;02; 6;49; 1; 1; 1;04;1;090;07
2018;10945;0;1;07;00;02;10;42; 1; 2; 1;03;2;130;04
2018;10946;0;2;01;00;00; 2;62; 6; 2; 2;01;2;060;01
2018;10947;0;1;03;00;01; 9;52; 6; 4; 1;04;3;110;04
2018;10948;0;5;02;00;01;10;85; 1; 1; 2;03;1;080;05
2018;10949;1;4;04;00;03;10;51; 1; 2; 1;04;2;090;05
2018;10950;0;5;01;00;00; 1;84; 6; 1; 2;02;1; -9;02
2018;10951;0;1;04;01;02; 7;46; 1; 4; 1;-9;2;079;05
2018;10952;0;1;01;00;00; 1;79; 1; 1; 2;02;1;050;02
2018;10953;0;5;04;02;02; 7;35; 1; 2; 1;03;2;090;04
2018;10954;0;1;02;00;00; 4;84; 1; 4; 2;04;1;085;04
2018;10955;0;3;03;01;01; 6;30; 1; 2; 1;04;3;075;05
2018;10956;0;1;01;00;01; 2;52; 1; 4; 1;03;2;080;03
2018;10957;0;5;01;00;01; 2;57; 1; 4; 1;01;2;105;01
2018;10958;0;1;01;00;01; 2;51; 6; 4; 1;02;2;045;02
2018;10959;0;3;01;00;01; 2;48; 1; 4; 1;07;2;087;07
2018;10960;0;1;01;00;01; 2;49; 1; 2; 1;03;5; -9;03
2018;10961;0;1;01;00;00; 2;61; 1; 3; 2;05;2;053;05
2018;10962;0;5;04;02;02; 7;42; 1; 2; 1;03;1;120;05
2018;10963;0;3;01;00;00; 2;58; 1; 3; 2;01;6;070;01
2018;10964;0;5;01;00;01; 2;61; 6; 4; 1;03;2;200;03
2018;10965;0;5;04;00;02;10;57; 6; 1; 1;03;1;120;06
2018;10966;1;5;02;00;00; 4;71; 1; 1; 2;05;1;180;05
2018;10967;0;2;02;00;00; 4;73; 1; 2; 2;03;1;100;03
2018;10968;0;4;02;00;00; 4;74; 1; 2; 2;02;1;090;04
2018;10969;0;1;03;00;02;10;64; 1; 4; 2;05;1;093;05
2018;10970;0;2;04;01;01; 7;39; 1; 4; 1;06;5;070;06
2018;10971;0;1;02;00;00; 4;70; 1; 2; 2;02;1;090;02
2018;10972;0;5;02;00;01; 5;64; 1; 2; 2;04;1;140;05
2018;10973;0;1;01;00;01; 1;67; 6; 2; 1;03;1;080;03
2018;10974;1;5;01;00;01; 2;38; 1; 4; 1;04;3;096;04
2018;10975;0;3;01;00;00; 1;84; 6; 1; 2;02;1;100;02
2018;10976;0;4;04;02;02; 7;34; 1; 2; 1;06;1;100;07
2018;10977;0;1;02;00;00; 4;73; 1; 2; 2;02;1;065;02
2018;10978;0;5;04;01;02; 7;50; 6; 4; 1;04;2;140;07
2018;10979;0;2;02;00;00; 5;61; 1; 2; 2;04;6;070;04
2018;10980;0;1;04;02;01; 7;31; 1; 2; 1;02;3;060;02
2018;10981;0;4;02;00;01; 5;59; 1; 4; 1;03;1;075;03
2018;10982;0;1;01;00;01; 2;57; 1; 3; 1;03;3; -9;03
2018;10983;0;1;04;01;00; 7;41; 1; 1; 2;02;3;100;02
2018;10984;0;2;03;00;02; 6;52; 1; 2; 1;03;2;100;04
2018;10985;0;1;02;00;01; 5;51; 1; 4; 1;06;1;040;06
2018;10986;0;1;04;02;02; 7;38; 1; 3; 1;04;2;100;07
2018;10987;0;5;01;00;01; 2;59; 6; 4; 1;03;2;084;03
2018;10988;0;3;03;01;01; 6;44; 6; 3; 1;02;2;062;03
2018;10989;0;2;02;00;01; 5;47; 1; 3; 1;03;3;050;03
2018;10990;0;2;02;00;00; 4;66; 6; 2; 2;04;2;100;07
2018;10991;0;1;04;00;01;10;68; 1; 4; 2;02;3;110;04
2018;10992;0;5;01;00;01; 3;26; 1; 2; 1;03;2;049;03
2018;10993;0;5;02;00;00; 4;81; 1; 2; 2;02;1;300;02
2018;10994;1;1;04;02;02; 7;36; 6; 4; 1;05;2;126;07
2018;10995;0;1;05;01;01;10;68; 1; 3; 2;04;4;060;07
2018;10996;0;4;02;00;00;10;85; 6; 1; 2;03;1;130;05
2018;10997;0;1;04;00;02; 7;40; 1; 2; 1;03;1;090;05
2018;10998;0;1;03;01;02; 6;38; 1; 4; 1;05;3;060;07
2018;10999;0;3;02;01;01; 9;36; 6; 2; 1;04;3;080;04
2018;11000;0;4;03;00;00;10;75; 1; 4; 2;03;1;072;05
2018;11001;0;1;04;02;02;10;51; 6; 4; 1;03;1;114;06
2018;11002;0;1;03;02;01; 9;46; 6; 2; 1;03;2;090;03
2018;11003;0;5;02;00;00; 4;84; 1; 4; 2;06;1;125;06
2018;11004;0;1;02;00;01;10;77; 6; 2; 2;02;3;070;05
2018;11005;0;1;04;01;01; 7;49; 1; 2; 1;04;1;090;04
2018;11006;0;5;05;00;03;10;48; 1; 3; 1;02;1;130;05
2018;11007;1;3;01;00;00; 2;63; 6; 2; 2;05;1;137;05
2018;11008;0;5;04;00;03;10;63; 1; 3; 1;03;1;150;05
2018;11009;0;4;01;00;00; 1;72; 1; 1; 2;02;5;040;02
2018;11010;0;1;01;00;00; 1;82; 6; 1; 2;02;1;103;02
2018;11011;0;3;03;00;01; 6;55; 1; 1; 1;05;5;080;05
2018;11012;0;3;03;01;02; 6;47; 1; 4; 1;05;1;055;07
2018;11013;0;5;04;00;01;10;84; 1; 1; 2;02;1;100;07
2018;11014;0;1;01;00;01; 2;55; 6; 1; 1;03;1;070;03
2018;11015;0;3;03;01;02; 6;41; 1; 4; 1;06;2;078;07
2018;11016;0;1;02;00;02; 5;40; 1; 4; 1;03;2;075;05
2018;11017;0;1;04;00;02; 7;51; 1; 4; 1;05;1;075;07
2018;11018;0;5;01;00;01; 1;65; 6; 2; 1;03;1;120;03
2018;11019;0;3;02;00;00; 4;76; 6; 4; 2;04;1;092;07
2018;11020;0;2;03;00;01; 6;48; 1; 1; 1;02;3;075;02
2018;11021;0;1;04;00;01; 7;53; 1; 3; 1;03;2;106;03
2018;11022;0;1;03;00;00;10;73; 1; 2; 2;03;1;075;04
2018;11023;0;2;01;00;00; 1;76; 6; 1; 2;02;1;071;02
2018;11024;0;4;04;00;02; 7;50; 1; 4; 1;06;1;160;06
2018;11025;0;1;02;00;01; 5;42; 1; 2; 1;03;2;060;03
2018;11026;1;1;02;00;02; 5;59; 1; 3; 1;03;1;105;06
2018;11027;0;2;02;00;01;10;40; 1; 4; 1;03;1;070;05
2018;11028;0;1;02;00;00; 4;75; 1; 4; 2;04;1;095;06
2018;11029;0;3;04;02;02; 7;42; 1; 4; 1;03;2;080;06
2018;11030;0;1;02;01;00; 9;43; 6; 1; 2;02;3;065;02
2018;11031;0;1;02;00;02; 5;58; 1; 1; 1;02;1;145;04
2018;11032;0;4;05;00;01;10;54; 6; 4; 1;04;1;160;07
2018;11033;0;3;02;00;01;10;61; 6; 2; 2;-9;1;090;06
2018;11034;0;3;04;02;01; 7;33; 1; 4; 1;04;3;090;06
2018;11035;0;1;04;00;03;10;45; 6; 2; 1;03;1;094;07
2018;11036;0;5;04;00;02;10;57; 1; 3; 2;04;2;072;06
2018;11037;0;2;03;00;01; 6;61; 1; 3; 1;04;1;090;06
2018;11038;0;1;02;00;00; 4;84; 1; 1; 2;03;1; -9;03
2018;11039;0;1;01;00;00; 1;85; 6; 1; 2;02;1;058;02
2018;11040;0;5;04;00;01;10;73; 1; 1; 2;02;1;130;06
2018;11041;0;2;01;00;00; 3;29; 1; 3; 2;  ;6;035;01
2018;11042;0;1;01;00;00; 1;70; 6; 2; 2;04;1;050;04
2018;11043;0;3;02;00;02; 5;48; 6; 4; 1;02;2;089;03
2018;11044;0;1;04;02;01; 7;35; 1; 2; 1;03;3;085;03
2018;11045;0;2;04;01;02;10;50; 6; 3; 1;03;2;070;04
2018;11046;0;5;05;01;02;10;53; 1; 2; 1;-9;1;120;07
2018;11047;0;5;04;02;02; 7;37; 1; 4; 1;03;3;120;05
2018;11048;1;5;04;02;01; 7;32; 1; 2; 1;03;2;080;03
2018;11049;0;4;03;00;01;10;81; 1; 2; 2;04;1;090;07
2018;11050;0;1;03;01;02; 6;48; 1; 3; 1;03;2;086;04
2018;11051;0;1;04;00;03;10;52; 1; 2; 1;05;5;090;07
2018;11052;0;2;02;00;00;10;47; 6; 1; 2;02;1;036;02
2018;11053;0;1;01;00;01; 3;27; 1; 4; 1;03;3;069;03
2018;11054;0;1;02;00;00; 4;85; 1; 1; 2;02;1;077;03
2018;11055;0;5;02;00;01; 5;34; 1; 2; 1;02;1;095;02
2018;11056;0;4;02;00;01; 5;43; 1; 3; 1;04;2; -9;06
2018;11057;0;3;02;00;01; 5;38; 6; 2; 1;04;2;056;04
2018;11058;0;5;01;00;00; 1;82; 6; 1; 2;04;1;080;04
2018;11059;0;1;01;00;01; 1;65; 6; 2; 1;03;1;090;03
2018;11060;0;2;05;02;01; 8;38; 1; 4; 1;03;3;070;03
2018;11061;0;5;02;00;02; 5;59; 1; 2; 1;03;2;095;05
2018;11062;0;5;02;00;02; 5;63; 1; 2; 1;04;2;090;06
2018;11063;0;3;04;02;01; 7;41; 1; 2; 1;04;2;090;04
2018;11064;0;1;03;00;02;10;76; 6; 1; 2;03;1;115;06
2018;11065;0;1;01;00;00; 1;80; 6; 3; 2;-9;1; -9;06
2018;11066;0;3;04;02;02; 7;39; 1; 3; 1;04;2;150;06
2018;11067;0;5;04;02;02; 7;48; 1; 1; 1;03;1;080;05
2018;11068;0;4;02;00;00; 4;72; 1; 2; 2;03;1;085;03
2018;11069;0;1;04;02;02; 7;38; 6; 3; 1;03;5;060;04
2018;11070;0;5;01;00;01; 2;40; 6; 4; 1;02;2;145;02
2018;11071;0;3;01;00;00; 1;73; 6; 1; 2;02;1;180;02
2018;11072;0;5;02;00;01; 5;63; 1; 3; 1;03;2;170;05
2018;11073;0;5;01;00;00; 1;78; 6; 1; 2;01;1;090;01
2018;11074;0;5;02;00;01; 5;60; 1; 1; 1;02;1;120;03
2018;11075;0;4;02;00;00;10;84; 6; 3; 2;03;1;180;04
2018;11076;0;2;04;02;02; 7;35; 1; 4; 1;03;2;067;05
2018;11077;0;1;03;00;01; 9;47; 1; 2; 1;04;2;090;04
2018;11078;0;4;03;00;02;10;52; 1; 2; 1;04;1;110;10
2018;11079;0;3;02;00;00; 4;85; 1; 1; 2;03;1;086;04
2018;11080;1;1;07;01;04;10;53; 1; 4; 1;07;1;150;09
2018;11081;1;3;02;00;00; 4;68; 1; 4; 2;04;1;075;04
2018;11082;0;5;02;00;00; 5;64; 1; 2; 2;05;1;100;05
2018;11083;0;1;04;01;01; 7;48; 1; 3; 1;03;2;090;03
2018;11084;0;5;03;01;01; 6;49; 1; 2; 1;02;3;110;03
2018;11085;0;5;04;02;02; 7;43; 1; 4; 1;05;2;130;07
2018;11086;1;2;03;01;02; 6;37; 6; 4; 1;05;2;090;07
2018;11087;0;5;02;00;00; 4;68; 1; 4; 2;04;1;200;05
2018;11088;0;1;01;00;00; 2;60; 1; 3; 2;03;1;082;03
2018;11089;0;2;04;01;02; 7;39; 1; 2; 1;03;3;072;04
2018;11090;0;1;02;00;02; 5;59; 1; 4; 1;06;2;076;07
2018;11091;0;3;03;01;02; 6;35; 1; 4; 1;03;2;114;04
2018;11092;0;4;04;01;02; 7;52; 1; 3; 1;04;5;172;07
2018;11093;0;5;01;00;00; 1;74; 6; 1; 2;02;1;130;02
2018;11094;0;4;01;00;00; 1;85; 6; 1; 2;02;1;250;02
2018;11095;0;4;02;00;02; 5;34; 1; 4; 1;03;2;059;06
2018;11096;0;5;05;02;02; 8;38; 6; 3; 1;04;3;105;06
2018;11097;0;3;02;00;02; 5;54; 1; 3; 1;04;2;039;06
2018;11098;0;3;03;00;01; 6;50; 1; 2; 2;02;3;090;04
2018;11099;0;2;03;00;02; 6;54; 6; 4; 1;07;2;115;09
2018;11100;0;5;03;01;02; 6;38; 1; 4; 1;04;2;169;05
2018;11101;0;1;03;00;01;10;78; 1; 1; 2;03;1;081;04
2018;11102;0;5;02;00;01; 5;43; 6; 2; 1;03;2;150;04
2018;11103;1;1;01;00;01; 1;66; 6; 4; 1;03;3;129;03
2018;11104;0;3;04;01;02; 7;48; 1; 4; 1;04;2;089;04
2018;11105;0;1;04;02;02; 7;38; 1; 4; 1;05;2;070;07
2018;11106;0;4;04;02;01; 7;40; 1; 2; 1;03;3;040;03
2018;11107;0;4;03;00;00;10;71; 1; 1; 2;-9;1;090;06
2018;11108;0;4;02;00;00; 4;69; 1; 1; 2;-9;1;065;05
2018;11109;0;2;03;00;01; 6;50; 1; 2; 1;07;2;108;07
2018;11110;0;1;04;02;01; 7;40; 1; 3; 1;03;1;180;03
2018;11111;1;1;04;00;02;10;54; 6; 4; 1;07;1;090;08
2018;11112;0;1;01;00;01; 2;44; 1; 4; 1;03;2;058;03
2018;11113;0;3;03;00;02;10;59; 1; 3; 1;  ;1;125;07
2018;11114;0;1;04;00;01;10;60; 1; 1; 1;03;1;097;03
2018;11115;0;2;02;00;00; 5;64; 1; 2; 2;01;1;097;01
2018;11116;0;1;02;00;01; 5;62; 1; 4; 2;04;5;072;06
2018;11117;0;2;03;01;01; 6;36; 6; 2; 1;02;3;064;03
2018;11118;0;3;03;00;02; 6;51; 1; 2; 1;03;2;080;06
2018;11119;0;5;04;02;02; 7;38; 1; 2; 1;06;2;120;07
2018;11120;0;4;04;00;03;10;46; 1; 4; 1;05;2;157;07
